Số chứng từ,Ngày tạo,Người tạo,Loại kế hoạch,Ghi chú 1,Vật tư,Tên vật tư,Đvt 1,Số lượng 1,HSQĐ,Đvt 2,Số lượng 2,Ghi chú 2,Mục đích sử dụng,Ngày sử dụng
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0905200110000000,ĐAI DƯỚI RX6.1(12 lỗ) Z24-02523A,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0031,7/12/2023,Nguyễn Thị Hưởng,Theo bộ phận,Mua dầu Sử dụng cho xe nâng,0700100090000000,dầu do,Lít,200,1,Lít,200,,,7/15/2023
EP2307-0038,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư sử dụng cho xe nâng dầu,0700100090000000,dầu do,Lít,100,1,Lít,100,,Xe nâng dầu,7/15/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0905200100000000,ĐAI TRÊN RX6.1(12 lỗ) mã số: Z3U-02635A,Cái,350,1,Cái,350,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0905200100000000,ĐAI TRÊN RX6.1(12 lỗ) mã số: Z3U-02635A,Cái,350,1,Cái,350,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0926600110000000,Chân đế nhôm RX6.1 mã: Z2A - 03348D,CAI,100,1,CAI,100,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0926600110000000,Chân đế nhôm RX6.1 mã: Z2A - 03348D,CAI,100,1,CAI,100,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0903200080000000,Càng dao động RX6.1 mã: Z2C - 02182B,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0903200080000000,Càng dao động RX6.1 mã: Z2C - 02182B,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800011000000,Kẹp đai ngoài RX6.1 mã: Z2U - 01398,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800011000000,Kẹp đai ngoài RX6.1 mã: Z2U - 01398,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800012000000,Bát lăn đai trên RX6.1 mã: Z31 - 05852B,CAI,50,1,CAI,50,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800012000000,Bát lăn đai trên RX6.1 mã: Z31 - 05852B,CAI,50,1,CAI,50,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800013000000,Bát lăn đai dưới RX6.1 mã: Z31 - 07974,CAI,50,1,CAI,50,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800013000000,Bát lăn đai dưới RX6.1 mã: Z31 - 07974,CAI,50,1,CAI,50,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800014000000,Cốt kẹp đai RX6.1 mã: AVZS - 05037,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800014000000,Cốt kẹp đai RX6.1 mã: AVZS - 05037,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800015000000,Bạc nhôm bánh xe cam RX6.1 mã: ZUA - 05155A,CAI,250,1,CAI,250,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800015000000,Bạc nhôm bánh xe cam RX6.1 mã: ZUA - 05155A,CAI,250,1,CAI,250,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800016000000,Bánh xe cam RX6.1 mã: Z4C - 05101C,CAI,675,1,CAI,675,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800016000000,Bánh xe cam RX6.1 mã: Z4C - 05101C,CAI,675,1,CAI,675,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800017000000,Nắp chụp bánh xe cam RX6.1 mã: Z4U - 01491A,CAI,250,1,CAI,250,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800017000000,Nắp chụp bánh xe cam RX6.1 mã: Z4U - 01491A,CAI,250,1,CAI,250,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800018000000,Long đền bạc nhôm bánh xe cam RX6.1 mã: Z41 - 08856A,CAI,250,1,CAI,250,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800018000000,Long đền bạc nhôm bánh xe cam RX6.1 mã: Z41 - 08856A,CAI,250,1,CAI,250,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0909300024000000,Go sứ RX6.1 mã: Z4T - 03965,CAI,8100,1,CAI,8100,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0909300024000000,Go sứ RX6.1 mã: Z4T - 03965,CAI,8100,1,CAI,8100,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0909300023000000,Ống lăn đai RX6.1 mã: Z4U - 00010B,CAI,700,1,CAI,700,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0909300023000000,Ống lăn đai RX6.1 mã: Z4U - 00010B,CAI,700,1,CAI,700,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800019000000,Bánh xe bộ đẩy RX6.1 mã: Z4C - 05205,CAI,60,1,CAI,60,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800019000000,Bánh xe bộ đẩy RX6.1 mã: Z4C - 05205,CAI,60,1,CAI,60,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800021000000,Cốt chân đế nhôm RX6.1 mã: AVZS - 05056,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0923800021000000,Cốt chân đế nhôm RX6.1 mã: AVZS - 05056,CAI,350,1,CAI,350,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0033,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0909300022000000,Ống lăn đai RX6.1 mã: Z4U - 00010B,CAI,100,1,CAI,100,,Bảo trì 16 máy dệt RX6.1,9/5/2023
EP2307-0032,7/12/2023,Hành chính kỹ thuật,Theo bộ phận,Vật tư bảo trì 16 máy dệt RX6.1,0909300022000000,Ống lăn đai RX6.1 mã: Z4U - 00010B,CAI,100,1,CAI,100,,Bảo trì 16 máy dệt RX6.1,8/10/2023
EP2307-0036,7/12/2023,Hoàng Văn Khiêm,Theo bộ phận,Mua vật tư lắp đặt công trình bếp lavabo nhà vệ sinh văn phòng mới,0908900061000000,Vòi rửa Nước Lạnh INAX,BO,8,1,BO,8,,,7/15/2023
EP2307-0036,7/12/2023,Hoàng Văn Khiêm,Theo bộ phận,Mua vật tư lắp đặt công trình bếp lavabo nhà vệ sinh văn phòng mới,0908900062000000,Vòi Nước nóng Lạnh INAX,BO,2,1,BO,2,,,7/15/2023
EP2307-0036,7/12/2023,Hoàng Văn Khiêm,Theo bộ phận,Mua vật tư lắp đặt công trình bếp lavabo nhà vệ sinh văn phòng mới,0908900063000000,Bộ vòi nước Nóng đồng bộ,BO,2,1,BO,2,,,7/15/2023
EP2307-0036,7/12/2023,Hoàng Văn Khiêm,Theo bộ phận,Mua vật tư lắp đặt công trình bếp lavabo nhà vệ sinh văn phòng mới,0906100950000000,Nối nhựa PVC-BM phi 49 giảm 34.,CAI,1,1,CAI,1,,,7/15/2023
EP2307-0036,7/12/2023,Hoàng Văn Khiêm,Theo bộ phận,Mua vật tư lắp đặt công trình bếp lavabo nhà vệ sinh văn phòng mới,0906102097000000,Nối nhựa ren ngoài 49,CAI,1,1,CAI,1,,,7/15/2023
EP2307-0036,7/12/2023,Hoàng Văn Khiêm,Theo bộ phận,Mua vật tư lắp đặt công trình bếp lavabo nhà vệ sinh văn phòng mới,0913000010000000,Silicol trong,LO,3,1,LO,3,,,7/15/2023
EP2307-0037,7/12/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG SARAWAK-SO2306-0028,MDM-541,Mực Xanh 541 Gián tiếp,KG,48,1,KG,48,,,7/15/2023
EP2307-0036,7/12/2023,Hoàng Văn Khiêm,Theo bộ phận,Mua vật tư lắp đặt công trình bếp lavabo nhà vệ sinh văn phòng mới,090610209800000,Nối  nhựa PVC BM - 1 đầu ren ngoài 34 - ông 34.,CAI,1,1,CAI,1,,,7/15/2023
EP2307-0044,7/13/2023,Nguyễn Dũng Trung,Theo bộ phận,DONGWON - PO5,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,267000,0.013,KG,3471,DONGWON - PO5,,7/21/2023
EP2307-0044,7/13/2023,Nguyễn Dũng Trung,Theo bộ phận,DONGWON - PO5,BAO-048075G19LDPE.DW,"Túi LDPE, K48.0x75.0LL(+1.0/-0), TL: 19.0g/cái(+/-1.0).",CAI,60000,0.019,KG,1140,DONGWON - PO5,,7/21/2023
EP2307-0041,7/13/2023,Bravo -Giang,Theo bộ phận,Test,5200106210000000,Oro Tres,CM2,10000,1,CM2,10000,,,7/17/2023
EP2307-0039,7/13/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC SAN CRISTOBAL (KHẮC THUẬN 4MM )-SO2307-0013,5200106210000000,Oro Tres,CM2,10000,1,CM2,10000,,,7/17/2023
EP2307-0039,7/13/2023,Nguyễn Văn Long,Theo bộ phận,KHẮC SAN CRISTOBAL (KHẮC THUẬN 4MM )-SO2307-0013,5200106220000000,Oro Uno,CM2,10000,1,CM2,10000,,,7/17/2023
EP2307-0041,7/13/2023,Bravo -Giang,Theo bộ phận,Test,5200106220000000,Oro Uno,CM2,10000,1,CM2,10000,,,7/17/2023
EP2307-0043,7/13/2023,Nguyễn Dũng Trung,Theo bộ phận,PERU CUỘN 2 CONT THÁNG 08,HAT-EMH77197,Hạt màu xanh dương EMH77197. [EUP] [2195C],KG,375,1,KG,375,PERU CUỘN 2 CONT THÁNG 08,,7/18/2007
EP2307-0043,7/13/2023,Nguyễn Dũng Trung,Theo bộ phận,PERU CUỘN 2 CONT THÁNG 08,HAT-EMPE0033K,Hạt màu đen EMPE0033K - Châu Âu. [KB3],KG,275,1,KG,275,PERU CUỘN 2 CONT THÁNG 08,,7/18/2007
EP2307-0043,7/13/2023,Nguyễn Dũng Trung,Theo bộ phận,PERU CUỘN 2 CONT THÁNG 08,HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,100,1,KG,100,PERU CUỘN 2 CONT THÁNG 08,,7/18/2007
EP2307-0042,7/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHINA (+ INTER: SO2307-0013+SO2307-0019,MDM-DMC,Dung môi Chỉnh,KG,100,1,KG,100,,,7/17/2023
EP2307-0042,7/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHINA (+ INTER: SO2307-0013+SO2307-0019,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,1,KG,1020,,,7/17/2023
EP2307-0042,7/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHINA (+ INTER: SO2307-0013+SO2307-0019,MDM-FL021,Cam 021C FL.,KG,89,1,KG,89,,,7/17/2023
